KEY,ChineseSimplified
SCENARIO_QUEST_POPUP_DESC_2804_RE,你有看过我们进货的商品中有个叫作零经验瓶子的东西吗？\n使用后，获得的经验值慧装到瓶子里。\n装满经验值的瓶子会自动变成经验药水。\n可以像这样直接制作经验药水喔！
SCENARIO_QUEST_POPUP_DESC_2805_RE,喔！发现很不错的点！\n先将驻扎在南边窄巷的黑暗精灵除掉的话，移动时会方便很多。\n弩车你上次有交手过，应该很熟吧？\n小心不要往后弹。
SCENARIO_QUEST_POPUP_DESC_2806_RE,黑暗精灵的女王似乎是有苦衷的，但挡我们者死！\n你去处理一下吧！
SCENARIO_QUEST_POPUP_DESC_2901_RE,之前抓到的乌龟好弱..\n再帮我抓只强点的吧！
SCENARIO_QUEST_POPUP_DESC_2902_RE,体力即使超出上限也能继续补充。\n因此有可以回复体力的道具时，随时使用也无妨。
SCENARIO_QUEST_POPUP_DESC_2903_RE,和等级比你低很多的怪物战斗几乎不会获得经验值。\n不要欺负弱小，要找和你实力相当的对手！
SCENARIO_QUEST_POPUP_DESC_2904_RE,冰霜之龙一定会想尽办法使你们陷入冰冻状态。\n冰冻状态持续时间内会有危险，千万要小心！\n另外，这家伙不擅长魔法攻击，在配置队伍时可列入参考。\n去挑战吧！
SCENARIO_QUEST_POPUP_DESC_2905_RE,持续受到剧毒之龙的剧毒攻击时，牠给予的伤害会增加，且牠的回复量也会增加。\nHP恢复到100%时剧毒便会消失，请谨慎管理HP！\n此外，守护剧毒之龙的虫和幼龙也会一直施放减益效果，记得看到一只杀一只！
SCENARIO_QUEST_POPUP_DESC_2906_RE,你知道月光魔法神器吗？\n获得该神器效果敌人会对魔法攻击免疫！\n所以最好的办法就是毁掉那个神器，或是带上使用物理攻击的伙伴！
SCENARIO_QUEST_POPUP_DESC_3001_RE,伙伴越多觉醒伙伴时所需的素材量也越大对吧？\n收集晶元会更辛苦..\n提供你一个小方法，开始战斗前可使用2倍奖励。\n虽然要花你一点红宝石，但是可以获得2倍的晶元喔！\n不过决定权还是在于你啦！
SCENARIO_QUEST_POPUP_DESC_3002_RE,你不会想看其他人决斗的画面吗？\n来竞技场，或是按其他选单中的观战键，便可观赏其他人的赛事。\n有兴趣可看看！
SCENARIO_QUEST_POPUP_DESC_3003_RE,新招募的队友等级还很低，很难一起战斗。\n这时给队友使用经验药水，就可以快速升级。\n为了一起战斗的队友，利用空的经验烧瓶制作经验药水吧。
SCENARIO_QUEST_POPUP_DESC_3004_RE,额…现在不用说也知道了吧？\n哪有比变得强大更好的事呢！
SCENARIO_QUEST_POPUP_DESC_3005_RE,伙伴的成长也很重要！\n将伙伴们觉醒成5星英雄吧！\n觉醒素材收集齐全后再来找我！
SCENARIO_QUEST_POPUP_DESC_3006_RE,黑暗之龙不擅长远距离攻击，牠会将远处的敌人变成暗黑火状态，因此善用近距离攻击英雄会比较有利。\n此外，牠也是基本属性最强的龙，单打独斗很辛苦，\n有伙伴可以一起挑战是最好的！
SCENARIO_QUEST_POPUP_DESC_3101_RE,适合生长在沙漠的怪物..\n那些蝎子似乎很怕魔法攻击。\n使用我的火焰魔法应该可以轻松解决牠吧！？
SCENARIO_QUEST_POPUP_DESC_3102_RE,要胜过沙漠的炎热，就只有适应环境一途！\n你就一边对付沙漠的怪物，一边适应环境吧！
SCENARIO_QUEST_POPUP_DESC_3103_RE,现在能渐渐感觉到变得强大了吗？现在也会对处理级别低的装备感到困扰？成长了很多嘛！哈哈哈！\n这种时候把装备分解，拿来当做强化属性的材料也是个方法。
SCENARIO_QUEST_POPUP_DESC_3104_RE,你知道就算是相同职业，每个技能需要的技能书却不尽相同吧？\n地下监牢过关后可立刻获得你需要的技能书！
SCENARIO_QUEST_POPUP_DESC_3105_RE,在龙使用强烈技能前就先打掉控场量条，这个攻击策略对所有龙都适用。\n晕眩等的控场技能命中时，可打掉龙的控场量条。\n来！在实战中确认真假吧！
SCENARIO_QUEST_POPUP_DESC_3106_RE,已经进行过几次属性强化的话应该很清楚，属性强化是不会失败的！\n只要有素材和金币，再衰的人也能变强！\n来吧！透过属性强化来变更强吧！
SCENARIO_QUEST_POPUP_DESC_3201_RE,那些蜥蜴人似乎也很怕魔法攻击欸？\n和使用魔法攻击的伙伴一起挑战，应该可以轻松取胜！
SCENARIO_QUEST_POPUP_DESC_3202_RE,之前有告诉过你试试制造无限晶元对吧？\n集满1000个无限晶元就可以制造无限之石了！\n去试试看吧！一定不会后悔的！
SCENARIO_QUEST_POPUP_DESC_3203_RE,每个龙之战役所能获得的装备都有不同的组合效果，\n在战役信息的装备奖励列表里，可以确认装备的组合效果！\n集中攻略所需装备相应的战役，是能更快变强的好方法！
SCENARIO_QUEST_POPUP_DESC_3204_RE,总觉得在埃伊纳沙漠里，我的火焰魔法莫名变得更强了..！\n\n..什么？你说只是因为太热才产生错觉？\n想被揍吗！！
SCENARIO_QUEST_POPUP_DESC_3205_RE,觉醒可不是成为英雄的最后一步啊！\n完成5星觉醒后的英雄，就可以进行突破！\n突破虽然也需要各职业的晶元，但这些晶元还需要透过制造来进行加工才行呢！\n试试搜集材料来进行突破吧！
SCENARIO_QUEST_POPUP_DESC_3206_RE,三名比两名好，四名比三名好，\n可靠的队友当然越多越好。\n如果能有4名英雄达到等级60的话，\n大部分的战斗应该都不成问题。
SCENARIO_QUEST_POPUP_DESC_3301_RE,呵呵..这些低等的生物就算团结起来也不会有任何改变。\n你就好心点，送这些漫无目的游走的可怜虫上路吧！
SCENARIO_QUEST_POPUP_DESC_3302_RE,别忘记梅伊的商店啊～\n说不定会有您非常需要的物品呢！\n\n我们商店都会在您拜访的１小时后更新物品清单，您应该知道吧？\n常常来逛的话，对您一定会有帮助的！
SCENARIO_QUEST_POPUP_DESC_3303_RE,重置商品清单所需耗费的红宝石不多，量也固定，\n真是个有诚信的商店。\n那就来试试重置商品清单吧！
SCENARIO_QUEST_POPUP_DESC_3304_RE,"Ⅳ阶段的技能特性效果好像有点不同？\n相较Ⅱ,Ⅲ阶段的特性是提升技能效果，Ⅳ阶段还多了特别的附加能力。\n试试挑个技能，把特性升级到Ⅳ阶段吧！"
SCENARIO_QUEST_POPUP_DESC_3305_RE,牧师们持续在恢复敌人的生命值！\n试试阻断技能或是魔法攻击，来造成更多的伤害！
SCENARIO_QUEST_POPUP_DESC_3306_RE,稍微熟悉制造道具了吗？\n制造虽然不是必需，但好好活用的话会有很大的帮助喔！\n相信我说的，试试看制造任一个道具吧！
SCENARIO_QUEST_POPUP_DESC_3401_RE,跟蜥蜴人不同的是，那木乃伊似乎对物理攻击招架不住，\n这次试试派出擅长物理攻击的伙伴上场吧！\n会有明显差异的。
SCENARIO_QUEST_POPUP_DESC_3402_RE,阶级越高的装备，属性强化所需耗费的魔法粉末也会越多。\n记得要持续分解装备来获得更多的魔法粉末吧！
SCENARIO_QUEST_POPUP_DESC_3403_RE,听说你已经开始屠龙了？\n独自屠龙一定很辛苦吧？\n朋友越多，可以一起参战的伙伴也会增加，试试增加朋友吧！
SCENARIO_QUEST_POPUP_DESC_3404_RE,伊札可虽然体型庞大，但是非常敏捷而且威力强大。 \n更拥有阻断物理攻击的技能。 \n当那家伙要使用技能的时候，记得一定要阻断他！
SCENARIO_QUEST_POPUP_DESC_3405_RE,随着队员越多，通关奖励也会更丰厚。\n把战役设成公开房间，就可以让其他人一起参加，也可以直接邀请朋友或公会成员。\n快试试和伙伴们一起击倒龙吧！
SCENARIO_QUEST_POPUP_DESC_3406_RE,确认过完成突破的英雄属性了吗？\n不仅基本属性提升了，还多了突破专长可以学习，英雄的威力大大提升了对吧？\n那就再去让一位英雄完成突破吧！
SCENARIO_QUEST_POPUP_DESC_3501_RE,那些家伙还在那里徘徊着呢..\n看来要让他们瞧瞧更厉害的滋味了？
SCENARIO_QUEST_POPUP_DESC_3502_RE,你知道达到最高等级的同伴没办法继续获得经验值吧？\n此时如果将空的经验烧瓶穿戴在这位同伴的身上，就能储存获得的经验值，这点你应该也已经知道了。\n为了其他的同伴，请别忘记在等级达到上限的同伴身上穿戴经验烧瓶。
SCENARIO_QUEST_POPUP_DESC_3503_RE,运气好的话，有可能在困难难度中获得上古级别的装备。\n上古级别以上的装备可以附加组合效果！\n如何？很吸引人吧！
SCENARIO_QUEST_POPUP_DESC_3504_RE,如果有时间的话，请坚持不懈地进行道具召唤。\n即使没有出现当场就需要的道具，但总有一天会派上用场。
SCENARIO_QUEST_POPUP_DESC_3505_RE,蜥蜴人图腾会对我军全体造成石化效果。\n石化状态下将无法进行任何动作，要小心！
SCENARIO_QUEST_POPUP_DESC_3506_RE,升级这件事，再强调多少次也不为过。\n要想以后不受罪，就得赶快升级。
SCENARIO_QUEST_POPUP_DESC_3601_RE,呃啊！不断有骷髅从那个骷髅图腾里出现！\n看来不管击倒多少这些受召唤的骷髅都是没用的，专注在摧毁那个骷髅图腾吧！
SCENARIO_QUEST_POPUP_DESC_3602_RE,战斗就是我们的宿命！\n击退挡路的敌人们向前冲吧！\n\n…\n…太像漫画里的勇士台词了吗？
SCENARIO_QUEST_POPUP_DESC_3603_RE,穿戴新装备时记得要做什么吗？\n没错，赶紧去强化装备吧！\n阶级高的装备如果没强化，也可能比不上阶级低的装备。
SCENARIO_QUEST_POPUP_DESC_3604_RE,一路过关斩将到现在的你，看来就算是困难难度的伊札可也可以应付了。 \n别忘了要注意他的物理攻击阻断技能！
SCENARIO_QUEST_POPUP_DESC_3605_RE,看来不必再跟你多说明技能特性了，\n就照着至今为止教你的方法，搜集技能书后将3项技能特性升级到Ⅳ阶段吧。
SCENARIO_QUEST_POPUP_DESC_3606_RE,要把突破所需的材料搜集完全不容易吧？\n可以透过召唤特别道具来集齐所需的材料，\n接着试试突破伙伴吧！
SCENARIO_QUEST_POPUP_DESC_3701_RE,看来这些怪物也是有在动脑战斗的？\n猪笼草在和前排伙伴对战时，树精则在出奇不意攻击我们后排的伙伴。\n小心别让后排的伙伴先被击倒了！
SCENARIO_QUEST_POPUP_DESC_3702_RE,重要的是使各种各样的队友得到成长，\n以便能够针对各种情况互相帮助。\n提前使他们成长，做到有备无患吧。
SCENARIO_QUEST_POPUP_DESC_3703_RE,有时随着情况不同，需要跟不同的伙伴组成队伍。\n也可能需要跟更多的伙伴一起战斗。\n所以也试试把其他伙伴升级成5星英雄吧！
SCENARIO_QUEST_POPUP_DESC_3704_RE,一段时间没见，你的实力增长很多喔！\n说不定其他那些家伙也在偷偷参考你的队伍配置呢！哈哈\n快让他们见识你的实力吧！
SCENARIO_QUEST_POPUP_DESC_3705_RE,各装备可提升的属性不同，所以均匀地强化会更好。\n穿戴相应的装备来补强自身不足的属性，试试强化这些装备吧！
SCENARIO_QUEST_POPUP_DESC_3706_RE,虽然卢贝里恩的魔法攻击很强，但是那些护卫着他的巨大骷髅才是难题！\n带上强力的伙伴们一起杀出重围吧！
SCENARIO_QUEST_POPUP_DESC_3801_RE,突破阶段越高，用来学习突破专长的点数会增加，可选择的突破专长也会变多。\n达到3突破的话，就可以学习3~4个突破专长。\n挑战看看吧！
SCENARIO_QUEST_POPUP_DESC_3802_RE,制造道具时，有时需要耗费较长时间才能完成，\n这时可以使用红宝石立刻完成制造，也可以增加制造栏位。\n试试看吧！
SCENARIO_QUEST_POPUP_DESC_3803_RE,你拥有专属武器了吗？\n专属武器和一般装备不同，可以升级到和角色相同的等级。\n试试看把现有的专属武器强化到+73强化吧。
SCENARIO_QUEST_POPUP_DESC_3804_RE,想要的装备大部分都到手了，强化也都完成的差不多，\n那还有什么需要完成的呢？\n没错！就是装备属性！装备属性也强化完成的话，就离真正的勇士更进一步啦！
SCENARIO_QUEST_POPUP_DESC_3805_RE,突破3的天赋跟各英雄的技能强化有关，\n光明和黑暗专长无法同时学习，仔细考虑要选择哪一边吧！
SCENARIO_QUEST_POPUP_DESC_3806_RE,在冰霜巨人之中也很有名的武斗佳人卡拉几乎没有弱点..\n而且技能施放十分快速，抓不好时机点的话，也很难截断攻击，\n但是冰霜巨人的魔法防御力很低，赶紧派出擅长魔法攻击的伙伴来帮忙应战吧！一定做得到的！
SCENARIO_QUEST_POPUP_DESC_3901_RE,要小心冰霜巨人的冰动技能！\n尤其是当塔卡斯的动作开始变大时，赶紧阻断攻击才是上策！\n毕竟这家伙的槌子可是超乎想象的强大..！
SCENARIO_QUEST_POPUP_DESC_3902_RE,想要把学过的突破专长重置吗？\n点选重置专长，就可以花费金币来重置学习过的突破专长了！
SCENARIO_QUEST_POPUP_DESC_3903_RE,要强化专属武器的话应该需要很多金币。\n但请自信地投资吧！因为其价值可观！
SCENARIO_QUEST_POPUP_DESC_3904_RE,通关战役后可以继续挑战更高等级的战役，\n虽然随着战役等级提高，龙也会更难对付，\n不过可获得的装备阶级也会提升，所以也努力试着通关更高等级的战役吧！
SCENARIO_QUEST_POPUP_DESC_3905_RE,现在几乎就快到顶点了。\n从现在起成长可能会慢一点。\n但不管如何，得继续再接再厉。
SCENARIO_QUEST_POPUP_DESC_3906_RE,突破专长的页面最多可以增加到3页，\n虽然不是免费增加，但随着战斗需要使用的专长不同，事先设置好的话，使用起来更方便！
SCENARIO_QUEST_POPUP_DESC_4001_RE,穿越雪山后现在换火山，\n我的火焰魔法会不会和在沙漠时一样变得更强呢？\n快点开始探索火山吧！
SCENARIO_QUEST_POPUP_DESC_4002_RE,想要强化属性，需要不断地使用魔法粉末。\n分解道具收集魔法粉末吧！\n总有一天一定会派上用场。
SCENARIO_QUEST_POPUP_DESC_4003_RE,若是想获得强力的装备，就非前往副本不可！\n尽可能完成高级副本获得最强的装备吧。
SCENARIO_QUEST_POPUP_DESC_4004_RE,你身上已经散发着一股强者的力量？证明一下你的实力吧！\n浪费那个实力太可惜了不是吗？
SCENARIO_QUEST_POPUP_DESC_4005_RE,无限之石是制作时间最久的一项道具。\n不想等待的话使用立即完成也是不错的方法，\n若是有需要就使用看看。
SCENARIO_QUEST_POPUP_DESC_4006_RE,你曾试过附魔装备吗？\n如果从龙之战役的困难模式中取得附魔卷轴就来找我，\n附魔能让装备变得更强大。
SCENARIO_QUEST_POPUP_DESC_4101_RE,火山也有蘑菇和乌龟！？\n研究牠们说不定对我的火焰魔法会有帮助，\n快点去抓几只吧。
SCENARIO_QUEST_POPUP_DESC_4102_RE,其实装备强化必须获得神的恩宠才能成功！\n但装备觉醒时需要的信仰心高于强化，\n尝试让装备觉醒后便能了解其中的意思。
SCENARIO_QUEST_POPUP_DESC_4103_RE,虽然通过战役可以获得强大的装备，\n但是经由召唤也能获得厉害的装备。\n而且说不定是更好的装备哦。
SCENARIO_QUEST_POPUP_DESC_4104_RE,你是否有专属宝物呢？\n专属宝物也和专属武器一样可依照角色等级强化，\n试着将持有的专属武器或专属宝物强化到+81。
SCENARIO_QUEST_POPUP_DESC_4105_RE,依照附魔卷轴的属性不同，附魔能力值也会不一样。\n附魔前请确认可获得的附魔能力值。
SCENARIO_QUEST_POPUP_DESC_4106_RE,殷毕洛使用陨石让我军全体晕眩，\n连身为大魔法师的我都办不到了，但那个臭蜥蜴却能办到，真是令人气愤！\n若是大家都呈现晕眩状态，可能会对状况不利，战斗时要多加小心一点！
SCENARIO_QUEST_POPUP_DESC_4201_RE,嗯呜，我的火焰魔法对恶龙完全无法奏效！\n帮我解决他们吧！
SCENARIO_QUEST_POPUP_DESC_4202_RE,没有达到突破2的英雄没法成长到等级80以上。\n让英雄突破并成长到等级83吧。
SCENARIO_QUEST_POPUP_DESC_4203_RE,对附魔结果不满意吗？\n只要准备附魔卷轴与些许的金币，我随时都会帮忙。
SCENARIO_QUEST_POPUP_DESC_4204_RE,那些恶龙不是使用熔岩攻击吗？\n熔岩堆积在一起就会引起爆炸与冲击力！\n战斗时多加注意熔岩的重迭！
SCENARIO_QUEST_POPUP_DESC_4205_RE,进行道具召唤不仅可以获得装备，还可以获得各种道具。\n来试试这次会出现什么样的道具吧？
SCENARIO_QUEST_POPUP_DESC_4206_RE,只要在试炼之塔战胜黑暗就能获得无限晶元，\n需要无限之石时，这些黑暗反而会成为曙光。
SCENARIO_QUEST_POPUP_DESC_4301_RE,你知道每个装备的附加属性都不一样吧？\n若是有想特定属性的装备，最好能持之以恒地进行副本。
SCENARIO_QUEST_POPUP_DESC_4302_RE,天啊！是熔岩魔像！\n可以趁罗伊不注意时偷偷帮我抓一只吗？\n稍有不慎的话，他们可是会爆炸，千万要小心一点！
SCENARIO_QUEST_POPUP_DESC_4303_RE,在火山战斗很不容易吧？\n需要迅速升级的时候使用经验药水也是很好的方法。\n不要觉得可惜，使用它吧。
SCENARIO_QUEST_POPUP_DESC_4304_RE,就算装备觉醒失败也不要太失望，\n每次失败时失败奖励会上升，下次进行觉醒时成功率就会提升。\n虽然需要秉持信仰，但只要持之以恒努力，最后一定能获得成功。
SCENARIO_QUEST_POPUP_DESC_4305_RE,现在有足够的能力对付普通难度的殷毕洛了！\n千万注意别陷入晕眩！
SCENARIO_QUEST_POPUP_DESC_4306_RE,使用相同种类的3个晶元可制作晶元选择券，\n乍看下是一场吃亏的生意，但将剩余的晶元换成需要的晶元也是不错的方法。
SCENARIO_QUEST_POPUP_DESC_4401_RE,专属武器与专属宝物觉醒后，专属能力值也会变强。\n虽然不是容易获得的物品，但若是有机会一定要挑战。
SCENARIO_QUEST_POPUP_DESC_4402_RE,现在困难难度也不会有问题！\n好好教训一下那些令人讨厌的家伙吧！
SCENARIO_QUEST_POPUP_DESC_4403_RE,在道具召唤10次后作为奖励赠送的道具似乎有很多是好道具。\n这是我的错觉吗？
SCENARIO_QUEST_POPUP_DESC_4404_RE,附魔后的结果不会立刻反映在装备，\n若是不满意结果，可维持先前的附魔能力值。
SCENARIO_QUEST_POPUP_DESC_4405_RE,无限之石是成长必备的道具，\n唯有抽空制作才不会发生尴尬的情况。
SCENARIO_QUEST_POPUP_DESC_4406_RE,上次你帮我抓回来的熔岩魔像爆炸了！\n请帮我抓更强一点的熔岩魔像！
SCENARIO_QUEST_POPUP_DESC_4501_RE,若是装备有不满意的属性就来找我吧！\n我可以帮你改变一项属性，当然不是免费的啰！\n你很满意装备的所有属性？那就试着强化属性吧！
SCENARIO_QUEST_POPUP_DESC_4502_RE,竞技场入场券每30分钟补充1张，\n总共会补充10张，一定要常来展现实力呦！
SCENARIO_QUEST_POPUP_DESC_4503_RE,困难难度的殷毕洛变得更强了！\n但我相信你一定没问题！一切拜托了！
SCENARIO_QUEST_POPUP_DESC_4504_RE,若是将已觉醒的装备当作材料使用，觉醒机率就会提升。\n如果想进阶为更高的觉醒阶段，试着考虑一下这个方法吧。
SCENARIO_QUEST_POPUP_DESC_4505_RE,现在升级也达到顶点了。\n但是不知道什么时候会领悟到新的境界。\n得继续再接再厉。
SCENARIO_QUEST_POPUP_DESC_4506_RE,突破需要大量的金币与道具，\n若是不够的话…就请发挥小聪明吧！\n啊，抱歉，我不该这样说的。
SCENARIO_QUEST_POPUP_DESC_4601_RE,这是一片散发阴森气氛的沼泽地，潮湿得真让人讨厌！\n但还是必须要进去这里吧？出发吧。
SCENARIO_QUEST_POPUP_DESC_4602_RE,你现在好像对龙之战役也很熟悉了嘛？\n但是挑战是没有止境的，试着挑战更高阶段的龙之战役吧。
SCENARIO_QUEST_POPUP_DESC_4603_RE,附魔进行得顺利吗？\n要记住，未附魔的装备并不是完整的装备。
SCENARIO_QUEST_POPUP_DESC_4604_RE,这里好像是古代的遗迹。\n但是…额…从入口开始气氛好像就充满杀机呢？小心再小心地进行探索吧。
SCENARIO_QUEST_POPUP_DESC_4605_RE,魔法粉末不足？虽然有传闻说在某个熔岩地带能得到大量魔法粉末，但是我始终无法相信传闻啊。\n还是分解装备踏踏实实地收集吧。
SCENARIO_QUEST_POPUP_DESC_4606_RE,还记得到现在为止进行过多少次道具召唤吗？\n虽然这是获得装备的好方法，但是次数过多的话可能很快就会变成穷光蛋。
SCENARIO_QUEST_POPUP_DESC_4701_RE,遗迹里有神奇的魔像！\n这魔像连大魔法师都没见过，大概只有在这个遗迹里有！\n到了这个时候，你应该知道我要拜托你什么了吧？
SCENARIO_QUEST_POPUP_DESC_4702_RE,在这样的沼泽地里也打得挺像样的嘛！\n你好像已经修炼得相当厉害了，到竞技场和真正强者们较量一番如何？
SCENARIO_QUEST_POPUP_DESC_4703_RE,听说可以在卡尔库斯沼泽地带获得无法在其他地方取得的珍贵装备。\n因为传说装备只会在特定场所出现，所以如果有想觉醒的装备，必须仔细确认获取地点。
SCENARIO_QUEST_POPUP_DESC_4704_RE,这个遗迹的守护者们既和魔像相同却又有所不同。\n研究那边那个大守护者应该会有所帮助，一起过去看看吧！
SCENARIO_QUEST_POPUP_DESC_4705_RE,遗迹的尽头产生了次元裂缝！\n好像得和同伴同行才能到达扭曲的次元。\n召集可靠的同伴一同前往吧！
SCENARIO_QUEST_POPUP_DESC_4706_RE,在沼泽地战斗是不是有些吃力？\n战斗越来越艰难，如果有强大的装备就会更踏实。\n让我们把龙击倒，去找寻更强大的装备吧。
SCENARIO_QUEST_POPUP_DESC_4801_RE,蜘蛛、骷髅还有恶鬼！\n真是个不想碰见的家伙们密布的地方啊。\n把它们全都烧掉再走吧！
SCENARIO_QUEST_POPUP_DESC_4802_RE,稀贵的物品也有陈列在商店里的时候噢。\n请经常光顾梅伊的综合商店去确认吧！\n每过1小时就会陈列新的物品噢，没有忘记吧？
SCENARIO_QUEST_POPUP_DESC_4803_RE,突然有需要制作的道具但却没有空余的制作栏位时，可以取消正在制作中的道具。\n材料不会消失，需要时可以放心使用。
SCENARIO_QUEST_POPUP_DESC_4804_RE,一般来说虽然哥布尔们都会有些异味，但那家伙好像有点严重啊？\n本以为在潮湿的地方火不容易点燃，没想到这大魔法师的火竟然不是那么回事！\n解决掉吧！
SCENARIO_QUEST_POPUP_DESC_4805_RE,你在好好利用竞技场点数吗？\n使用在竞技场中获得的竞技场点数可以获得专属武器。\n如果让我以同伴的身份加入的话，还可能会便宜点交给你噢！
SCENARIO_QUEST_POPUP_DESC_4806_RE,你在试炼之房中遇到的内心黑暗很强劲。但对你而言，它同时也是沉睡着的强大力量。\n当你越过自身的屏障，就能拥有更强大的力量。
SCENARIO_QUEST_POPUP_DESC_4901_RE,帝国军又出现了！\n嗯？这次帝国军的状态好像有点异常啊？\n得去确认一下原因。\n一起去看看吧！
SCENARIO_QUEST_POPUP_DESC_4902_RE,属性强化消耗太多的金币？\n这可不是一般的工作，在普通的锻造所是很难完成的。\n有传闻说在某个沙漠里埋藏有金币宝箱，但怎么可能呢？呵呵
SCENARIO_QUEST_POPUP_DESC_4903_RE,龙是很难独自应对的对手。\n召集值得信赖的同伴们一起挑战会更好。
SCENARIO_QUEST_POPUP_DESC_4904_RE,这是比之前遇到的基贝奥德更强大的家伙。\n这种东西竟然也做了挺多的嘛？\n首先它妨碍到你了，所以最好先将它制服。
SCENARIO_QUEST_POPUP_DESC_4905_RE,装备不经常分解的话背包很快就装满了。不需要的装备最好分解掉。\n特别是如果有魔法水晶的话可以获得大量魔法粉末，所以不要忘记分解了噢。
SCENARIO_QUEST_POPUP_DESC_4906_RE,在扭曲的次元中似乎渐渐会出现强大的敌人。一个人进去的话，可能连这位大魔法师都会有点吃力。\n召集同伴们进入到更深的地方吧。
SCENARIO_QUEST_POPUP_DESC_5001_RE,我虽然喜欢史莱姆，但是却讨厌这里的史莱姆！还带着臭味。\n烤后处理掉比较好。\n过来帮帮忙！
SCENARIO_QUEST_POPUP_DESC_5002_RE,要获得附魔卷轴虽然很难，但如果装备要成长至更高一个阶段，它可是重要的要素。\n只要有附魔卷轴就可以不断尝试。快尝试吧，直到你想要的属性出来为止。
SCENARIO_QUEST_POPUP_DESC_5003_RE,还记得上次我问你进行了多少次道具召唤的事吗？\n你可以到游戏记录室里确认。\n现在试著召唤一次道具然后到记录室里确认吧。
SCENARIO_QUEST_POPUP_DESC_5004_RE,那个有异味的家伙还在。\n变强大之后恶臭也好像也变得更重了！\n在变得更糟之前快点把它解决掉吧。
SCENARIO_QUEST_POPUP_DESC_5005_RE,很多人认为龙需要钱，但其实龙在很多时候都带有金币宝箱。\n击倒龙后别忘了打开宝箱看看！
SCENARIO_QUEST_POPUP_DESC_5006_RE,属性即使不是想要的，但还是将装备觉醒到一定程度比较好。\n即使只是强一点，但拥有强大的装备，才能更轻松地获得自己想要的装备。
SCENARIO_QUEST_POPUP_DESC_5101_RE,状态异常的帝国军变得更加异常了！\n在问题扩大之前，先处理掉这里的帝国军吧。
SCENARIO_QUEST_POPUP_DESC_5102_RE,梅伊的综合商店里也有贴着高价标签的物品。\n如果让我以同伴的身份加入的话可以更便宜地卖给你。\n不过即使是那样也不能免费噢！
SCENARIO_QUEST_POPUP_DESC_5103_RE,属性强化如果做得不够充分，即使装备拥有的属性再好也无法发挥其性能。\n如果你得到的武器拥有你想要的属性，一定要进行属性强化。
SCENARIO_QUEST_POPUP_DESC_5104_RE,从目前观察基贝奥德的情况来看，基贝奥德好像是守护传送塔的巨大机械人偶。\n如果是那种形态的话，我也能操纵魔像吗？\n现在它挡着通往传送塔的路，只能解决掉了。
SCENARIO_QUEST_POPUP_DESC_5105_RE,将龙击倒时，有可能会获得魔法水晶。\n分解魔法水晶时，能获得比分解装备更多的魔法粉末。\n它好像也没有其他的用途，所以得到后就马上分解掉吧。
SCENARIO_QUEST_POPUP_DESC_5106_RE,突破阶段越高，越需要更多的成长材料。\n成长材料虽然可以在试炼之塔或高级副本中获得，但供需量都是有限的。\n无论如何成长材料都不够时…哼哼，差点又说错话了。
