KEY,German
RESULT_TYPE.CANNOT_PLAY_IN_BATTLE,Dieser Gegner befindet sich bereits im Kampf.
RESULT_TYPE.GUILD_ARENA_SESSION_SCORE_NOT_FOUND,Gildenkrieg Rundenpunkte können nicht erfasst werden.
RESULT_TYPE.GUILD_ARENA_ENEMY_NOT_FOUND,Kein passender Gegner gefunden.
RESULT_TYPE.GUILD_ARENA_ENEMY_NOT_CORRECT,Anzugreifender Gegner kann nicht gewählt werden.
RESULT_TYPE.MATCHED_GUILD_ARENA_ENEMY_NOT_FOUND,Kein passender Gegner gefunden.
RESULT_TYPE.MATCH_TIER_NOT_FOUND,Keine passende Klassendaten gefunden.
RESULT_TYPE.GUILD_ARENA_ENEMY_DECK_NOT_FOUND,Keine gegn. Verteidigungsteam Daten gefunden.
RESULT_TYPE.GUILD_ARENA_MEMBER_RECORD_NOT_FOUND,Keine Ergebnisse gefunden.
RESULT_TYPE.INVALID_GUILD_ARENA_SEASON_INDEX,Gildenkrieg-Saison läuft nicht.
RESULT_TYPE.GUILD_ARENA_RANKER_INFO_NOT_FOUND,Gildenkriegs-Kampfbericht wurde nicht gefunden.
RESULT_TYPE.GUILD_ARENA_SESSION_RECORD_INFO_NOT_FOUND,Gildenkriegs-Rangbericht wurde nicht gefunden.
RESULT_TYPE.GUILD_ARENA_ENEMY_DECK_ALREADY_COMPLETED,Dieser Gegner hat bereits verloren.
RESULT_TYPE.GUILD_ARENA_MATCH_INFO_NOT_FOUND,Keine gegn. Verteidigungsteam Daten gefunden.
RESULT_TYPE.GUILD_ARENA_NOT_APPLY_SET_DECK,Teilnahmezeitraum ist beendet. Verteidigungsteam-Aufbau nicht möglich.
RESULT_TYPE.GUILD_ARENA_DECK_HERO_NOT_FOUND,Der von dir gewählte Held kann nicht gefunden werden.
RESULT_TYPE.GUILD_ARENA_HERO_NOT_FOUND,Held nicht verfügbar.
RESULT_TYPE.GUILD_ARENA_NOT_APPLY_SET_DECK_SKILL,Teilnahmezeitraum ist beendet. Skilleinstellung nicht möglich.
RESULT_TYPE.NOT_ENOUGH_ECLIPSE_KEY,"Nicht genug Blutmond-Kristalle.\n\nBlutmond-Kristalle kannst du erhalten, in dem du die beim Login und Ausdauer-Verbrauch erhaltenen Fragmente des Verderbens zur Erhöhung des Dunkelheit-Verderbenslv. verwendest.\nHat der Dunkelheit-Verderbenslv. sein Max. erreicht, so erhältst du Blutmond-Kristalle."
RESULT_TYPE.IS_ALREADY_LIBERATION,Diese Seelenwaffe wurde bereits freigeschaltet.
RESULT_TYPE.NOT_AVAILABLE_RECHARGE,Beim Aufladen von Blutmond-Kristallen wird Dunkelheit-Verderbenslv. weggeworfen.\nVerwende Blutmond-Kristalle beim Eintritt im Eklipse-Modus und versuche erneut.
RESULT_TYPE.ECLIPSE_BATTLE_TIME_OVER,"Eklipse-Modus ist beendet, daher kann kein Kampf mehr durchgeführt werden."
